time,reference_point,iteration,ssid,bssid,channel,xr,yr,rssi_ap_digilab,rssi_ap_dosen,relative_position,time_numeric,xp,yp
2024-10-17 09:30:17.303821500+00:00,5,12,DTE Staff,2,1,300,2130,-200.0,-96.0,0,09:30:17.303821,300,2123
2024-10-17 09:30:34.687036500+00:00,5,13,DTE Staff,3,11,300,2130,-67.0,-200.0,0,09:30:34.687036,300,2129
2024-10-17 09:30:38.728704800+00:00,5,13,DTE Student,4,11,300,2130,-67.0,-200.0,0,09:30:38.728704,300,2129
2024-10-17 09:30:56.093356500+00:00,5,14,DTE Student,4,11,300,2130,-65.0,-200.0,0,09:30:56.093356,300,2130
2024-10-17 09:31:00.105346600+00:00,5,14,DTE Staff,3,11,300,2130,-66.0,-200.0,0,09:31:00.105346,300,2129
2024-10-17 09:31:17.885268200+00:00,5,15,DTE Student,4,11,300,2130,-66.0,-200.0,0,09:31:17.885268,300,2129
2024-10-17 09:31:21.901732600+00:00,5,15,DTE Staff,3,11,300,2130,-67.0,-200.0,0,09:31:21.901732,300,2129
2024-10-17 09:31:39.302511200+00:00,5,16,DTE Student,4,11,300,2130,-66.0,-200.0,0,09:31:39.302511,300,2129
2024-10-17 09:31:43.329112800+00:00,5,16,DTE Staff,3,11,300,2130,-66.0,-200.0,0,09:31:43.329112,300,2129
2024-10-17 09:32:00.713330700+00:00,5,17,DTE Student,4,11,300,2130,-67.0,-200.0,0,09:32:00.713330,300,2129
2024-10-17 09:32:06.331249600+00:00,5,17,DTE Staff,3,11,300,2130,-68.0,-200.0,0,09:32:06.331249,300,2132
2024-10-17 09:32:22.113938100+00:00,5,18,DTE Student,4,11,300,2130,-67.0,-200.0,0,09:32:22.113938,300,2129
2024-10-17 09:32:26.130698600+00:00,5,18,DTE Staff,3,11,300,2130,-68.0,-200.0,0,09:32:26.130698,300,2132
2024-10-17 09:32:30.149250100+00:00,5,18,DTE Staff,2,1,300,2130,-200.0,-94.0,0,09:32:30.149250,300,2133
2024-10-17 09:32:47.560577100+00:00,5,19,DTE Staff,3,11,300,2130,-66.0,-200.0,0,09:32:47.560577,300,2129
2024-10-17 09:32:51.550011100+00:00,5,19,DTE Student,4,11,300,2130,-66.0,-200.0,0,09:32:51.550011,300,2129
2024-10-17 09:32:55.571766300+00:00,5,19,DTE Staff,2,1,300,2130,-200.0,-94.0,0,09:32:55.571766,300,2133
2024-10-17 09:32:59.576276100+00:00,5,19,DTE Staff,1,1,300,2130,-200.0,-96.0,0,09:32:59.576276,300,2130
2024-10-17 09:33:23.990298400+00:00,5,20,DTE Student,4,11,300,2130,-67.0,-200.0,0,09:33:23.990298,300,2129
2024-10-17 09:33:27.998633400+00:00,5,20,DTE Staff,3,11,300,2130,-68.0,-200.0,0,09:33:27.998633,300,2132
2024-10-17 09:37:01.318664700+00:00,6,1,DTE Staff,3,11,529,1368,-67.0,-200.0,0,09:37:01.318664,529,1369
2024-10-17 09:37:05.474239300+00:00,6,1,DTE Student,4,11,529,1368,-67.0,-200.0,0,09:37:05.474239,529,1369
2024-10-17 09:37:22.988235800+00:00,6,2,DTE Staff,3,11,529,1368,-65.0,-200.0,0,09:37:22.988235,529,1367
2024-10-17 09:37:27.097197300+00:00,6,2,DTE Student,4,11,529,1368,-65.0,-200.0,0,09:37:27.097197,529,1366
2024-10-17 09:37:46.152080200+00:00,6,3,DTE Student,4,11,529,1368,-65.0,-200.0,0,09:37:46.152080,529,1366
2024-10-17 09:37:50.223829800+00:00,6,3,DTE Staff,3,11,529,1368,-66.0,-200.0,0,09:37:50.223829,529,1369
2024-10-17 09:38:10.595549200+00:00,6,4,DTE Staff,3,11,529,1368,-66.0,-200.0,0,09:38:10.595549,529,1369
2024-10-17 09:38:12.136976300+00:00,6,4,DTE Student,4,11,529,1368,-66.0,-200.0,0,09:38:12.136976,529,1369
2024-10-17 09:38:30.472664400+00:00,6,5,DTE Staff,3,11,529,1368,-66.0,-200.0,0,09:38:30.472664,529,1369
2024-10-17 09:38:34.565246500+00:00,6,5,DTE Student,4,11,529,1368,-66.0,-200.0,0,09:38:34.565246,529,1369
2024-10-17 09:38:53.621405700+00:00,6,6,DTE Staff,3,11,529,1368,-65.0,-200.0,0,09:38:53.621405,529,1367
2024-10-17 09:38:57.730388400+00:00,6,6,DTE Student,4,11,529,1368,-65.0,-200.0,0,09:38:57.730388,529,1366
2024-10-17 09:39:14.979335500+00:00,6,7,DTE Student,4,11,529,1368,-65.0,-200.0,0,09:39:14.979335,529,1366
2024-10-17 09:39:19.001538500+00:00,6,7,DTE Staff,3,11,529,1368,-65.0,-200.0,0,09:39:19.001538,529,1367
2024-10-17 09:39:37.452108900+00:00,6,8,DTE Staff,3,11,529,1368,-67.0,-200.0,0,09:39:37.452108,529,1369
2024-10-17 09:39:41.534304400+00:00,6,8,DTE Student,4,11,529,1368,-67.0,-200.0,0,09:39:41.534304,529,1369
2024-10-17 09:40:01.199603200+00:00,6,9,DTE Staff,3,11,529,1368,-66.0,-200.0,0,09:40:01.199603,529,1369
2024-10-17 09:40:05.192446200+00:00,6,9,DTE Student,4,11,529,1368,-66.0,-200.0,0,09:40:05.192446,529,1369
2024-10-17 09:40:23.210991700+00:00,6,10,DTE Student,4,11,529,1368,-68.0,-200.0,0,09:40:23.210991,529,1363
2024-10-17 09:40:27.163578800+00:00,6,10,DTE Staff,3,11,529,1368,-69.0,-200.0,0,09:40:27.163578,529,1365
2024-10-17 09:40:44.940488100+00:00,6,11,DTE Staff,3,11,529,1368,-66.0,-200.0,0,09:40:44.940488,529,1369
2024-10-17 09:40:49.014544500+00:00,6,11,DTE Student,4,11,529,1368,-66.0,-200.0,0,09:40:49.014544,529,1369
2024-10-17 09:41:07.510093500+00:00,6,12,DTE Staff,3,11,529,1368,-74.0,-200.0,0,09:41:07.510093,529,1367
2024-10-17 09:41:11.548938400+00:00,6,12,DTE Student,4,11,529,1368,-75.0,-200.0,0,09:41:11.548938,529,1368
2024-10-17 09:41:29.267087900+00:00,6,13,DTE Student,4,11,529,1368,-65.0,-200.0,0,09:41:29.267087,529,1366
2024-10-17 09:41:33.264466200+00:00,6,13,DTE Staff,3,11,529,1368,-65.0,-200.0,0,09:41:33.264466,529,1367
2024-10-17 09:41:53.835917+00:00,6,14,DTE Student,4,11,529,1368,-65.0,-200.0,0,09:41:53.835917,529,1366
2024-10-17 09:41:57.722298900+00:00,6,14,DTE Staff,3,11,529,1368,-65.0,-200.0,0,09:41:57.722298,529,1367
2024-10-17 09:42:15.141115800+00:00,6,15,DTE Staff,3,11,529,1368,-66.0,-200.0,0,09:42:15.141115,529,1369
2024-10-17 09:42:19.332561400+00:00,6,15,DTE Student,4,11,529,1368,-66.0,-200.0,0,09:42:19.332561,529,1369
2024-10-17 09:42:41.150041600+00:00,6,16,DTE Staff,3,11,529,1368,-64.0,-200.0,0,09:42:41.150041,529,1371
2024-10-17 09:42:45.240739100+00:00,6,16,DTE Student,4,11,529,1368,-64.0,-200.0,0,09:42:45.240739,529,1370
2024-10-17 09:43:03.569784400+00:00,6,17,DTE Staff,3,11,529,1368,-64.0,-200.0,0,09:43:03.569784,529,1371
2024-10-17 09:43:07.452076500+00:00,6,17,DTE Student,4,11,529,1368,-64.0,-200.0,0,09:43:07.452076,529,1370
2024-10-17 09:43:25.888042700+00:00,6,18,DTE Staff,3,11,529,1368,-66.0,-200.0,0,09:43:25.888042,529,1369
2024-10-17 09:43:29.832191200+00:00,6,18,DTE Student,4,11,529,1368,-67.0,-200.0,0,09:43:29.832191,529,1369
2024-10-17 09:43:33.950003+00:00,6,18,DTE Staff,1,1,529,1368,-200.0,-95.0,0,09:43:33.950003,529,1309
2024-10-17 09:43:54.662320800+00:00,6,19,DTE Student,4,11,529,1368,-64.0,-200.0,0,09:43:54.662320,529,1370
2024-10-17 09:44:16.169929+00:00,6,20,DTE Student,4,11,529,1368,-65.0,-200.0,0,09:44:16.169929,529,1366
2024-10-17 09:44:19.654169900+00:00,6,20,DTE Staff,3,11,529,1368,-65.0,-200.0,0,09:44:19.654169,529,1367
2024-10-17 09:44:21.600174300+00:00,6,20,DTE Staff,1,1,529,1368,-200.0,-97.0,0,09:44:21.600174,529,1313
2024-10-17 09:45:54.583845+00:00,7,1,DTE Staff,3,11,529,1567,-69.0,-200.0,0,09:45:54.583845,529,1569
2024-10-17 09:45:57.555058900+00:00,7,1,DTE Student,4,11,529,1567,-69.0,-200.0,0,09:45:57.555058,529,1568
2024-10-17 09:46:14.650395700+00:00,7,2,DTE Student,4,11,529,1567,-68.0,-200.0,0,09:46:14.650395,529,1567
2024-10-17 09:46:17.620086300+00:00,7,2,DTE Staff,3,11,529,1567,-69.0,-200.0,0,09:46:17.620086,529,1569
2024-10-17 09:46:33.816067700+00:00,7,3,DTE Staff,3,11,529,1567,-70.0,-200.0,0,09:46:33.816067,529,1567
2024-10-17 09:46:36.626548300+00:00,7,3,DTE Student,4,11,529,1567,-71.0,-200.0,0,09:46:36.626548,529,1567
2024-10-17 09:46:53.763542400+00:00,7,4,DTE Staff,3,11,529,1567,-70.0,-200.0,0,09:46:53.763542,529,1567
2024-10-17 09:46:59.295682200+00:00,7,4,DTE Student,4,11,529,1567,-71.0,-200.0,0,09:46:59.295682,529,1567
2024-10-17 09:47:12.096696500+00:00,7,5,DTE Student,4,11,529,1567,-69.0,-200.0,0,09:47:12.096696,529,1568
2024-10-17 09:47:15.170435200+00:00,7,5,DTE Staff,3,11,529,1567,-69.0,-200.0,0,09:47:15.170435,529,1569
2024-10-17 09:47:31.137613+00:00,7,6,DTE Staff,3,11,529,1567,-69.0,-200.0,0,09:47:31.137613,529,1569
2024-10-17 09:47:34.214250400+00:00,7,6,DTE Student,4,11,529,1567,-69.0,-200.0,0,09:47:34.214250,529,1568
2024-10-17 09:47:52.750223700+00:00,7,7,DTE Staff,3,11,529,1567,-68.0,-200.0,0,09:47:52.750223,529,1568
2024-10-17 09:47:53.056393300+00:00,7,7,DTE Student,4,11,529,1567,-68.0,-200.0,0,09:47:53.056393,529,1567
2024-10-17 09:48:09.133539500+00:00,7,8,DTE Student,4,11,529,1567,-69.0,-200.0,0,09:48:09.133539,529,1568
2024-10-17 09:48:12.119899200+00:00,7,8,DTE Staff,3,11,529,1567,-70.0,-200.0,0,09:48:12.119899,529,1567
2024-10-17 09:48:28.083124200+00:00,7,9,DTE Staff,3,11,529,1567,-71.0,-200.0,0,09:48:28.083124,529,1568
2024-10-17 09:48:31.143215100+00:00,7,9,DTE Student,4,11,529,1567,-72.0,-200.0,0,09:48:31.143215,529,1568
2024-10-17 09:48:47.361059+00:00,7,10,DTE Student,4,11,529,1567,-70.0,-200.0,0,09:48:47.361059,529,1567
2024-10-17 09:48:50.606704900+00:00,7,10,DTE Staff,3,11,529,1567,-71.0,-200.0,0,09:48:50.606704,529,1568
2024-10-17 09:49:06.185921300+00:00,7,11,DTE Staff,3,11,529,1567,-71.0,-200.0,0,09:49:06.185921,529,1568
2024-10-17 09:49:09.243013700+00:00,7,11,DTE Student,4,11,529,1567,-71.0,-200.0,0,09:49:09.243013,529,1567
2024-10-17 09:49:27.253844700+00:00,7,12,DTE Student,4,11,529,1567,-71.0,-200.0,0,09:49:27.253844,529,1567
2024-10-17 09:49:27.877697900+00:00,7,12,DTE Staff,3,11,529,1567,-72.0,-200.0,0,09:49:27.877697,529,1568
2024-10-17 09:49:43.135177500+00:00,7,13,DTE Staff,3,11,529,1567,-61.0,-200.0,0,09:49:43.135177,529,1564
2024-10-17 09:49:46.116420+00:00,7,13,DTE Student,4,11,529,1567,-62.0,-200.0,0,09:49:46.116420,529,1565
2024-10-17 09:50:01.572350400+00:00,7,14,DTE Staff,3,11,529,1567,-62.0,-200.0,0,09:50:01.572350,529,1564
2024-10-17 09:50:04.744146900+00:00,7,14,DTE Student,4,11,529,1567,-62.0,-200.0,0,09:50:04.744146,529,1565
2024-10-17 09:50:20.924422300+00:00,7,15,DTE Student,4,11,529,1567,-62.0,-200.0,0,09:50:20.924422,529,1565
2024-10-17 09:50:24.317225100+00:00,7,15,DTE Staff,3,11,529,1567,-62.0,-200.0,0,09:50:24.317225,529,1564
2024-10-17 09:50:48.982574700+00:00,7,16,DTE Student,4,11,529,1567,-66.0,-200.0,0,09:50:48.982574,529,1572
2024-10-17 09:50:49.757034200+00:00,7,16,DTE Staff,3,11,529,1567,-68.0,-200.0,0,09:50:49.757034,529,1568
2024-10-17 09:51:06.117026100+00:00,7,17,DTE Student,4,11,529,1567,-73.0,-200.0,0,09:51:06.117026,529,1568
2024-10-17 09:51:09.149821+00:00,7,17,DTE Staff,3,11,529,1567,-74.0,-200.0,0,09:51:09.149821,529,1570
2024-10-17 09:51:24.718874100+00:00,7,18,DTE Student,4,11,529,1567,-69.0,-200.0,0,09:51:24.718874,529,1568
2024-10-17 09:51:27.688371700+00:00,7,18,DTE Staff,3,11,529,1567,-69.0,-200.0,0,09:51:27.688371,529,1569
2024-10-17 09:51:43.468805100+00:00,7,19,DTE Student,4,11,529,1567,-73.0,-200.0,0,09:51:43.468805,529,1568
2024-10-17 09:51:46.403664+00:00,7,19,DTE Staff,3,11,529,1567,-73.0,-200.0,0,09:51:46.403664,529,1568
2024-10-17 09:52:01.764414100+00:00,7,20,DTE Staff,3,11,529,1567,-70.0,-200.0,0,09:52:01.764414,529,1567
2024-10-17 09:52:04.782596500+00:00,7,20,DTE Student,4,11,529,1567,-70.0,-200.0,0,09:52:04.782596,529,1567
2024-10-17 09:54:03.463157500+00:00,8,1,DTE Staff,3,11,529,1749,-69.0,-200.0,0,09:54:03.463157,529,1749
2024-10-17 09:54:06.615076400+00:00,8,1,DTE Student,4,11,529,1749,-70.0,-200.0,0,09:54:06.615076,529,1748
2024-10-17 09:54:22.079802900+00:00,8,2,DTE Student,4,11,529,1749,-68.0,-200.0,0,09:54:22.079802,529,1747
2024-10-17 09:54:25.154440+00:00,8,2,DTE Staff,3,11,529,1749,-70.0,-200.0,0,09:54:25.154440,529,1749
2024-10-17 09:54:40.508980+00:00,8,3,DTE Staff,3,11,529,1749,-70.0,-200.0,0,09:54:40.508980,529,1749
2024-10-17 09:54:43.501077200+00:00,8,3,DTE Student,4,11,529,1749,-70.0,-200.0,0,09:54:43.501077,529,1748
2024-10-17 09:54:59.551224800+00:00,8,4,DTE Student,4,11,529,1749,-69.0,-200.0,0,09:54:59.551224,529,1748
2024-10-17 09:55:02.521613300+00:00,8,4,DTE Staff,3,11,529,1749,-69.0,-200.0,0,09:55:02.521613,529,1749
2024-10-17 09:55:18.601417500+00:00,8,5,DTE Staff,3,11,529,1749,-65.0,-200.0,0,09:55:18.601417,529,1747
2024-10-17 09:55:21.575438200+00:00,8,5,DTE Student,4,11,529,1749,-65.0,-200.0,0,09:55:21.575438,529,1746
2024-10-17 09:55:37.017453100+00:00,8,6,DTE Student,4,11,529,1749,-69.0,-200.0,0,09:55:37.017453,529,1748
2024-10-17 09:55:39.931770400+00:00,8,6,DTE Staff,3,11,529,1749,-71.0,-200.0,0,09:55:39.931770,529,1749
2024-10-17 09:55:55.688819400+00:00,8,7,DTE Student,4,11,529,1749,-68.0,-200.0,0,09:55:55.688819,529,1747
2024-10-17 09:55:58.774106600+00:00,8,7,DTE Staff,3,11,529,1749,-68.0,-200.0,0,09:55:58.774106,529,1748
2024-10-17 09:56:14.209035900+00:00,8,8,DTE Student,4,11,529,1749,-67.0,-200.0,0,09:56:14.209035,529,1749
2024-10-17 09:56:17.278276200+00:00,8,8,DTE Staff,3,11,529,1749,-69.0,-200.0,0,09:56:17.278276,529,1749
2024-10-17 09:56:32.853301100+00:00,8,9,DTE Staff,3,11,529,1749,-67.0,-200.0,0,09:56:32.853301,529,1750
2024-10-17 09:56:35.920038900+00:00,8,9,DTE Student,4,11,529,1749,-68.0,-200.0,0,09:56:35.920038,529,1747
2024-10-17 09:56:51.691415600+00:00,8,10,DTE Staff,3,11,529,1749,-70.0,-200.0,0,09:56:51.691415,529,1749
2024-10-17 09:56:54.657490800+00:00,8,10,DTE Student,4,11,529,1749,-70.0,-200.0,0,09:56:54.657490,529,1748
2024-10-17 09:57:12.471909200+00:00,8,11,DTE Student,4,11,529,1749,-64.0,-200.0,0,09:57:12.471909,529,1755
2024-10-17 09:57:13.191773200+00:00,8,11,DTE Staff,3,11,529,1749,-64.0,-200.0,0,09:57:13.191773,529,1756
2024-10-17 09:57:28.662999300+00:00,8,12,DTE Staff,3,11,529,1749,-69.0,-200.0,0,09:57:28.662999,529,1749
2024-10-17 09:57:31.825922+00:00,8,12,DTE Student,4,11,529,1749,-69.0,-200.0,0,09:57:31.825922,529,1748
2024-10-17 09:57:47.085590900+00:00,8,13,DTE Student,4,11,529,1749,-68.0,-200.0,0,09:57:47.085590,529,1747
2024-10-17 09:57:50.159182+00:00,8,13,DTE Staff,3,11,529,1749,-68.0,-200.0,0,09:57:50.159182,529,1748
2024-10-17 09:58:05.536223100+00:00,8,14,DTE Student,4,11,529,1749,-71.0,-200.0,0,09:58:05.536223,529,1749
2024-10-17 09:58:08.589859600+00:00,8,14,DTE Staff,3,11,529,1749,-71.0,-200.0,0,09:58:08.589859,529,1749
2024-10-17 09:58:26.099687500+00:00,8,15,DTE Student,4,11,529,1749,-67.0,-200.0,0,09:58:26.099687,529,1749
2024-10-17 09:58:27.045740500+00:00,8,15,DTE Staff,3,11,529,1749,-67.0,-200.0,0,09:58:27.045740,529,1750
2024-10-17 09:58:43.319334300+00:00,8,16,DTE Student,4,11,529,1749,-69.0,-200.0,0,09:58:43.319334,529,1748
2024-10-17 09:58:46.401022800+00:00,8,16,DTE Staff,3,11,529,1749,-70.0,-200.0,0,09:58:46.401022,529,1749
2024-10-17 09:59:02.143094100+00:00,8,17,DTE Staff,3,11,529,1749,-68.0,-200.0,0,09:59:02.143094,529,1748
2024-10-17 09:59:05.214941700+00:00,8,17,DTE Student,4,11,529,1749,-69.0,-200.0,0,09:59:05.214941,529,1748
2024-10-17 09:59:20.887188900+00:00,8,18,DTE Student,4,11,529,1749,-65.0,-200.0,0,09:59:20.887188,529,1746
2024-10-17 09:59:23.852475900+00:00,8,18,DTE Staff,3,11,529,1749,-65.0,-200.0,0,09:59:23.852475,529,1747
2024-10-17 09:59:39.523252900+00:00,8,19,DTE Staff,3,11,529,1749,-66.0,-200.0,0,09:59:39.523252,529,1750
2024-10-17 09:59:42.490628200+00:00,8,19,DTE Student,4,11,529,1749,-67.0,-200.0,0,09:59:42.490628,529,1749
2024-10-17 09:59:57.914834500+00:00,8,20,DTE Staff,3,11,529,1749,-71.0,-200.0,0,09:59:57.914834,529,1749
2024-10-17 10:00:00.955102100+00:00,8,20,DTE Student,4,11,529,1749,-72.0,-200.0,0,10:00:00.955102,529,1749
2024-10-17 10:01:30.522368+00:00,9,1,DTE Staff,3,11,529,1948,-59.0,-200.0,0,10:01:30.522368,529,1948
2024-10-17 10:01:33.519712700+00:00,9,1,DTE Student,4,11,529,1948,-59.0,-200.0,0,10:01:33.519712,529,1948
2024-10-17 10:01:48.953187300+00:00,9,2,DTE Staff,3,11,529,1948,-60.0,-200.0,0,10:01:48.953187,529,1948
2024-10-17 10:01:52.031713100+00:00,9,2,DTE Student,4,11,529,1948,-61.0,-200.0,0,10:01:52.031713,529,1949
2024-10-17 10:02:07.964446900+00:00,9,3,DTE Student,4,11,529,1948,-57.0,-200.0,0,10:02:07.964446,529,1949
2024-10-17 10:02:11.072286900+00:00,9,3,DTE Staff,3,11,529,1948,-57.0,-200.0,0,10:02:11.072286,529,1949
2024-10-17 10:02:27.328305+00:00,9,4,DTE Student,4,11,529,1948,-60.0,-200.0,0,10:02:27.328305,529,1948
2024-10-17 10:02:30.356667200+00:00,9,4,DTE Staff,3,11,529,1948,-60.0,-200.0,0,10:02:30.356667,529,1948
2024-10-17 10:02:45.733446800+00:00,9,5,DTE Staff,3,11,529,1948,-69.0,-200.0,0,10:02:45.733446,529,1951
2024-10-17 10:02:48.754682400+00:00,9,5,DTE Student,4,11,529,1948,-69.0,-200.0,0,10:02:48.754682,529,1950
2024-10-17 10:03:05.116528600+00:00,9,6,DTE Staff,3,11,529,1948,-58.0,-200.0,0,10:03:05.116528,529,1949
2024-10-17 10:03:08.130772400+00:00,9,6,DTE Student,4,11,529,1948,-59.0,-200.0,0,10:03:08.130772,529,1948
2024-10-17 10:03:25.275335200+00:00,9,7,DTE Student,4,11,529,1948,-60.0,-200.0,0,10:03:25.275335,529,1948
2024-10-17 10:03:28.286283100+00:00,9,7,DTE Staff,3,11,529,1948,-61.0,-200.0,0,10:03:28.286283,529,1949
2024-10-17 10:03:43.694155700+00:00,9,8,DTE Staff,3,11,529,1948,-60.0,-200.0,0,10:03:43.694155,529,1948
2024-10-17 10:03:46.714105400+00:00,9,8,DTE Student,4,11,529,1948,-60.0,-200.0,0,10:03:46.714105,529,1948
2024-10-17 10:04:02.091704900+00:00,9,9,DTE Staff,3,11,529,1948,-57.0,-200.0,0,10:04:02.091704,529,1949
2024-10-17 10:04:05.104055800+00:00,9,9,DTE Student,4,11,529,1948,-58.0,-200.0,0,10:04:05.104055,529,1949
2024-10-17 10:04:20.473647200+00:00,9,10,DTE Staff,3,11,529,1948,-58.0,-200.0,0,10:04:20.473647,529,1949
2024-10-17 10:04:23.483613300+00:00,9,10,DTE Student,4,11,529,1948,-59.0,-200.0,0,10:04:23.483613,529,1948
2024-10-17 10:04:38.862011600+00:00,9,11,DTE Student,4,11,529,1948,-59.0,-200.0,0,10:04:38.862011,529,1948
2024-10-17 10:04:41.875872600+00:00,9,11,DTE Staff,3,11,529,1948,-60.0,-200.0,0,10:04:41.875872,529,1948
2024-10-17 10:04:57.245979300+00:00,9,12,DTE Staff,3,11,529,1948,-59.0,-200.0,0,10:04:57.245979,529,1948
2024-10-17 10:05:00.259092600+00:00,9,12,DTE Student,4,11,529,1948,-59.0,-200.0,0,10:05:00.259092,529,1948
2024-10-17 10:05:15.638868200+00:00,9,13,DTE Staff,3,11,529,1948,-60.0,-200.0,0,10:05:15.638868,529,1948
2024-10-17 10:05:18.652384600+00:00,9,13,DTE Student,4,11,529,1948,-60.0,-200.0,0,10:05:18.652384,529,1948
2024-10-17 10:05:36.160870700+00:00,9,14,DTE Staff,3,11,529,1948,-60.0,-200.0,0,10:05:36.160870,529,1948
2024-10-17 10:05:37.035266500+00:00,9,14,DTE Student,4,11,529,1948,-60.0,-200.0,0,10:05:37.035266,529,1948
2024-10-17 10:05:47.345514700+00:00,9,15,DTE Student,4,11,529,1948,-60.0,-200.0,0,10:05:47.345514,529,1948
2024-10-17 10:05:50.363325200+00:00,9,15,DTE Staff,3,11,529,1948,-60.0,-200.0,0,10:05:50.363325,529,1948
2024-10-17 10:06:05.745712500+00:00,9,16,DTE Staff,3,11,529,1948,-60.0,-200.0,0,10:06:05.745712,529,1948
2024-10-17 10:06:08.757579200+00:00,9,16,DTE Student,4,11,529,1948,-60.0,-200.0,0,10:06:08.757579,529,1948
2024-10-17 10:06:24.141050400+00:00,9,17,DTE Student,4,11,529,1948,-60.0,-200.0,0,10:06:24.141050,529,1948
2024-10-17 10:06:27.154969100+00:00,9,17,DTE Staff,3,11,529,1948,-60.0,-200.0,0,10:06:27.154969,529,1948
2024-10-17 10:06:42.549153500+00:00,9,18,DTE Staff,3,11,529,1948,-60.0,-200.0,0,10:06:42.549153,529,1948
2024-10-17 10:06:45.539646300+00:00,9,18,DTE Student,4,11,529,1948,-61.0,-200.0,0,10:06:45.539646,529,1949
2024-10-17 10:07:00.944091800+00:00,9,19,DTE Staff,3,11,529,1948,-60.0,-200.0,0,10:07:00.944091,529,1948
2024-10-17 10:07:03.940195200+00:00,9,19,DTE Student,4,11,529,1948,-60.0,-200.0,0,10:07:03.940195,529,1948
2024-10-17 10:07:19.325073200+00:00,9,20,DTE Student,4,11,529,1948,-60.0,-200.0,0,10:07:19.325073,529,1948
2024-10-17 10:07:24.446850+00:00,9,20,DTE Staff,3,11,529,1948,-60.0,-200.0,0,10:07:24.446850,529,1948
2024-10-17 10:09:22.533303700+00:00,9,1,DTE Student,4,11,529,1948,-64.0,-200.0,0,10:09:22.533303,529,1987
2024-10-17 10:09:25.559661400+00:00,9,1,DTE Staff,3,11,529,1948,-65.0,-200.0,0,10:09:25.559661,529,1949
2024-10-17 10:09:53.783562900+00:00,10,1,DTE Student,4,11,529,2130,-70.0,-200.0,0,10:09:53.783562,529,2128
2024-10-17 10:09:56.795193400+00:00,10,1,DTE Staff,3,11,529,2130,-70.0,-200.0,0,10:09:56.795193,529,2129
2024-10-17 10:10:12.174585200+00:00,10,2,DTE Student,4,11,529,2130,-67.0,-200.0,0,10:10:12.174585,529,2129
2024-10-17 10:10:15.187179300+00:00,10,2,DTE Staff,3,11,529,2130,-67.0,-200.0,0,10:10:15.187179,529,2130
2024-10-17 10:10:30.559865700+00:00,10,3,DTE Student,4,11,529,2130,-63.0,-200.0,0,10:10:30.559865,529,2139
2024-10-17 10:10:35.202961+00:00,10,3,DTE Staff,3,11,529,2130,-64.0,-200.0,0,10:10:35.202961,529,2140
2024-10-17 10:10:49.061644400+00:00,10,4,DTE Student,4,11,529,2130,-66.0,-200.0,0,10:10:49.061644,529,2129
2024-10-17 10:10:52.069686400+00:00,10,4,DTE Staff,3,11,529,2130,-66.0,-200.0,0,10:10:52.069686,529,2130
2024-10-17 10:11:07.447507400+00:00,10,5,DTE Staff,3,11,529,2130,-65.0,-200.0,0,10:11:07.447507,529,2127
2024-10-17 10:11:10.454695100+00:00,10,5,DTE Student,4,11,529,2130,-65.0,-200.0,0,10:11:10.454695,529,2126
2024-10-17 10:11:25.840995600+00:00,10,6,DTE Staff,3,11,529,2130,-66.0,-200.0,0,10:11:25.840995,529,2130
2024-10-17 10:11:28.851227400+00:00,10,6,DTE Student,4,11,529,2130,-66.0,-200.0,0,10:11:28.851227,529,2129
2024-10-17 10:11:44.224097500+00:00,10,7,DTE Student,4,11,529,2130,-64.0,-200.0,0,10:11:44.224097,529,2139
2024-10-17 10:11:47.237266+00:00,10,7,DTE Staff,3,11,529,2130,-64.0,-200.0,0,10:11:47.237266,529,2140
2024-10-17 10:12:02.617667400+00:00,10,8,DTE Staff,3,11,529,2130,-65.0,-200.0,0,10:12:02.617667,529,2127
2024-10-17 10:12:05.623766200+00:00,10,8,DTE Student,4,11,529,2130,-65.0,-200.0,0,10:12:05.623766,529,2126
2024-10-17 10:12:20.998213400+00:00,10,9,DTE Student,4,11,529,2130,-63.0,-200.0,0,10:12:20.998213,529,2139
2024-10-17 10:12:24.014571700+00:00,10,9,DTE Staff,3,11,529,2130,-63.0,-200.0,0,10:12:24.014571,529,2140
2024-10-17 10:12:39.391412800+00:00,10,10,DTE Staff,3,11,529,2130,-62.0,-200.0,0,10:12:39.391412,529,2111
2024-10-17 10:12:42.408741+00:00,10,10,DTE Student,4,11,529,2130,-62.0,-200.0,0,10:12:42.408741,529,2111
2024-10-17 10:12:57.797382900+00:00,10,11,DTE Staff,3,11,529,2130,-67.0,-200.0,0,10:12:57.797382,529,2130
2024-10-17 10:13:02.415129400+00:00,10,11,DTE Student,4,11,529,2130,-67.0,-200.0,0,10:13:02.415129,529,2129
2024-10-17 10:13:23.188989100+00:00,10,12,DTE Student,4,11,529,2130,-65.0,-200.0,0,10:13:23.188989,529,2126
2024-10-17 10:13:26.199779+00:00,10,12,DTE Staff,3,11,529,2130,-66.0,-200.0,0,10:13:26.199779,529,2130
2024-10-17 10:13:41.609328700+00:00,10,13,DTE Staff,3,11,529,2130,-65.0,-200.0,0,10:13:41.609328,529,2127
2024-10-17 10:13:46.479469100+00:00,10,13,DTE Student,4,11,529,2130,-66.0,-200.0,0,10:13:46.479469,529,2129
