,bssid,channel,host,iteration,reference_point,rssi,ssid,time,topic,xr,yr
,72:A7:41:9C:77:CD,1,LAUREN,1,RP56,-63,DTE Student,2025-03-01T03:09:48.3891206Z,esp/topic,1479,1948
,72:A7:41:9C:77:CD,1,LAUREN,1,RP58,-64,DTE Student,2025-03-01T00:50:24.409745Z,esp/topic,1653,1368
,72:A7:41:9C:77:CD,1,LAUREN,1,RP59,-55,DTE Student,2025-03-01T00:59:02.3608095Z,esp/topic,1653,1567
,72:A7:41:9C:77:CD,1,LAUREN,1,RP60,-71,DTE Student,2025-03-01T01:07:42.4460108Z,esp/topic,1653,1789
,72:A7:41:9C:77:CD,1,LAUREN,1,RP61,-71,DTE Student,2025-03-01T03:20:11.5336545Z,esp/topic,1653,1948
,72:A7:41:9C:77:CD,1,LAUREN,1,RP63,-67,DTE Student,2025-03-01T03:31:35.1189249Z,esp/topic,1826,1368
,72:A7:41:9C:77:CD,1,LAUREN,1,RP64,-70,DTE Student,2025-03-01T03:41:45.9433972Z,esp/topic,1826,1567
,72:A7:41:9C:77:CD,1,LAUREN,1,RP66,-81,DTE Student,2025-03-01T02:20:23.1026262Z,esp/topic,1826,1948
,72:A7:41:9C:77:CD,1,LAUREN,1,RP67,-70,DTE Student,2025-03-01T02:30:12.4344651Z,esp/topic,1826,2130
,72:A7:41:9C:77:CD,1,LAUREN,1,RP68,-83,DTE Student,2025-03-01T03:51:27.7247786Z,esp/topic,2000,1368
,72:A7:41:9C:77:CD,1,LAUREN,1,RP69,-69,DTE Student,2025-03-01T03:59:22.49575Z,esp/topic,2000,1567
,72:A7:41:9C:77:CD,1,LAUREN,1,RP70,-70,DTE Student,2025-03-01T02:39:09.4201978Z,esp/topic,2000,1789
,72:A7:41:9C:77:CD,1,LAUREN,1,RP71,-74,DTE Student,2025-03-01T02:49:44.020764Z,esp/topic,2000,1948
,72:A7:41:9C:77:CD,1,LAUREN,1,RP72,-71,DTE Student,2025-03-01T03:00:06.5068112Z,esp/topic,2000,2130
,72:A7:41:9C:77:CD,1,LAUREN,1,RP74,-62,DTE Student,2025-03-01T04:10:41.6396905Z,esp/topic,1720,299
,72:A7:41:9C:77:CD,1,LAUREN,1,RP75,-67,DTE Student,2025-03-01T01:39:45.9382861Z,esp/topic,1720,469
,72:A7:41:9C:77:CD,1,LAUREN,1,RP76,-63,DTE Student,2025-03-01T01:29:40.7894749Z,esp/topic,1720,639
,72:A7:41:9C:77:CD,1,LAUREN,1,RP77,-77,DTE Student,2025-03-01T01:19:21.2221819Z,esp/topic,1720,838
,72:A7:41:9C:77:CD,1,LAUREN,1,RP80,-57,DTE Student,2025-03-01T04:19:30.4346384Z,esp/topic,2000,469
,72:A7:41:9C:77:CD,1,LAUREN,1,RP81,-61,DTE Student,2025-03-01T01:58:50.3625298Z,esp/topic,2000,639
,72:A7:41:9C:77:CD,1,LAUREN,1,RP82,-69,DTE Student,2025-03-01T02:08:39.1721093Z,esp/topic,2000,838
,72:A7:41:9C:77:CD,1,LAUREN,1,RP85,-85,DTE Student,2025-03-01T04:39:44.0906487Z,esp/topic,2224,469
,72:A7:41:9C:77:CD,1,LAUREN,1,RP88,-81,DTE Student,2025-03-01T04:50:36.1764147Z,esp/topic,2454,469
,72:A7:41:9C:77:CD,1,LAUREN,1,RP89,-64,DTE Student,2025-03-01T04:29:26.4081825Z,esp/topic,2224,1393
,72:A7:41:9C:77:CD,1,LAUREN,1,RP90,-62,DTE Student,2025-03-01T05:00:52.6652095Z,esp/topic,2454,1393
,72:A7:41:9C:77:CD,1,LAUREN,1,RP90,-70,DTE Student,2025-03-01T05:01:26.4682774Z,esp/topic,2454,1393
,72:A7:41:9C:77:CD,1,LAUREN,10,RP53,-61,DTE Student,2025-03-01T00:24:58.7395411Z,esp/topic,1479,1368
,72:A7:41:9C:77:CD,1,LAUREN,10,RP54,-73,DTE Student,2025-03-01T00:33:59.0532782Z,esp/topic,1479,1567
,72:A7:41:9C:77:CD,1,LAUREN,10,RP55,-64,DTE Student,2025-03-01T00:44:03.6177376Z,esp/topic,1479,1789
,72:A7:41:9C:77:CD,1,LAUREN,10,RP56,-67,DTE Student,2025-03-01T03:13:35.4922182Z,esp/topic,1479,1948
,72:A7:41:9C:77:CD,1,LAUREN,10,RP58,-63,DTE Student,2025-03-01T00:53:34.6760353Z,esp/topic,1653,1368
,72:A7:41:9C:77:CD,1,LAUREN,10,RP59,-63,DTE Student,2025-03-01T01:02:20.2831067Z,esp/topic,1653,1567
,72:A7:41:9C:77:CD,1,LAUREN,10,RP60,-74,DTE Student,2025-03-01T01:11:25.5783567Z,esp/topic,1653,1789
,72:A7:41:9C:77:CD,1,LAUREN,10,RP61,-70,DTE Student,2025-03-01T03:23:47.550821Z,esp/topic,1653,1948
,72:A7:41:9C:77:CD,1,LAUREN,10,RP63,-67,DTE Student,2025-03-01T03:35:21.2286703Z,esp/topic,1826,1368
,72:A7:41:9C:77:CD,1,LAUREN,10,RP64,-69,DTE Student,2025-03-01T03:45:31.3317588Z,esp/topic,1826,1567
,72:A7:41:9C:77:CD,1,LAUREN,10,RP66,-81,DTE Student,2025-03-01T02:23:50.40678Z,esp/topic,1826,1948
,72:A7:41:9C:77:CD,1,LAUREN,10,RP67,-73,DTE Student,2025-03-01T02:33:19.8971739Z,esp/topic,1826,2130
,72:A7:41:9C:77:CD,1,LAUREN,10,RP68,-82,DTE Student,2025-03-01T03:54:30.6222167Z,esp/topic,2000,1368
,72:A7:41:9C:77:CD,1,LAUREN,10,RP69,-69,DTE Student,2025-03-01T04:03:06.6587219Z,esp/topic,2000,1567
,72:A7:41:9C:77:CD,1,LAUREN,10,RP70,-73,DTE Student,2025-03-01T02:43:10.8163668Z,esp/topic,2000,1789
,72:A7:41:9C:77:CD,1,LAUREN,10,RP71,-74,DTE Student,2025-03-01T02:53:10.9522497Z,esp/topic,2000,1948
,72:A7:41:9C:77:CD,1,LAUREN,10,RP72,-75,DTE Student,2025-03-01T03:03:04.5005134Z,esp/topic,2000,2130
,72:A7:41:9C:77:CD,1,LAUREN,10,RP75,-67,DTE Student,2025-03-01T01:43:50.4672843Z,esp/topic,1720,469
,72:A7:41:9C:77:CD,1,LAUREN,10,RP76,-62,DTE Student,2025-03-01T01:33:33.7087695Z,esp/topic,1720,639
,72:A7:41:9C:77:CD,1,LAUREN,10,RP77,-73,DTE Student,2025-03-01T01:23:28.3062825Z,esp/topic,1720,838
,72:A7:41:9C:77:CD,1,LAUREN,10,RP80,-56,DTE Student,2025-03-01T04:23:16.9449812Z,esp/topic,2000,469
,72:A7:41:9C:77:CD,1,LAUREN,10,RP81,-59,DTE Student,2025-03-01T02:02:45.6039804Z,esp/topic,2000,639
,72:A7:41:9C:77:CD,1,LAUREN,10,RP82,-68,DTE Student,2025-03-01T02:12:33.3774666Z,esp/topic,2000,838
,72:A7:41:9C:77:CD,1,LAUREN,10,RP85,-90,DTE Student,2025-03-01T04:43:29.6782581Z,esp/topic,2224,469
,72:A7:41:9C:77:CD,1,LAUREN,10,RP88,-83,DTE Student,2025-03-01T04:54:31.1354042Z,esp/topic,2454,469
,72:A7:41:9C:77:CD,1,LAUREN,10,RP89,-61,DTE Student,2025-03-01T04:33:08.4341227Z,esp/topic,2224,1393
,72:A7:41:9C:77:CD,1,LAUREN,10,RP90,-69,DTE Student,2025-03-01T05:05:22.2495069Z,esp/topic,2454,1393
,72:A7:41:9C:77:CD,1,LAUREN,11,RP53,-61,DTE Student,2025-03-01T00:25:20.6617507Z,esp/topic,1479,1368
,72:A7:41:9C:77:CD,1,LAUREN,11,RP54,-73,DTE Student,2025-03-01T00:34:26.6879724Z,esp/topic,1479,1567
,72:A7:41:9C:77:CD,1,LAUREN,11,RP55,-72,DTE Student,2025-03-01T00:44:22.0074942Z,esp/topic,1479,1789
,72:A7:41:9C:77:CD,1,LAUREN,11,RP56,-62,DTE Student,2025-03-01T03:13:57.6497032Z,esp/topic,1479,1948
,72:A7:41:9C:77:CD,1,LAUREN,11,RP58,-65,DTE Student,2025-03-01T00:54:02.7240596Z,esp/topic,1653,1368
,72:A7:41:9C:77:CD,1,LAUREN,11,RP59,-63,DTE Student,2025-03-01T01:02:39.226676Z,esp/topic,1653,1567
,72:A7:41:9C:77:CD,1,LAUREN,11,RP60,-72,DTE Student,2025-03-01T01:11:50.2599724Z,esp/topic,1653,1789
,72:A7:41:9C:77:CD,1,LAUREN,11,RP61,-70,DTE Student,2025-03-01T03:24:09.1857461Z,esp/topic,1653,1948
,72:A7:41:9C:77:CD,1,LAUREN,11,RP63,-65,DTE Student,2025-03-01T03:35:43.2448795Z,esp/topic,1826,1368
,72:A7:41:9C:77:CD,1,LAUREN,11,RP64,-69,DTE Student,2025-03-01T03:45:59.5840142Z,esp/topic,1826,1567
,72:A7:41:9C:77:CD,1,LAUREN,11,RP66,-82,DTE Student,2025-03-01T02:24:12.0171012Z,esp/topic,1826,1948
,72:A7:41:9C:77:CD,1,LAUREN,11,RP67,-71,DTE Student,2025-03-01T02:33:41.5736764Z,esp/topic,1826,2130
,72:A7:41:9C:77:CD,1,LAUREN,11,RP68,-76,DTE Student,2025-03-01T03:54:51.8886501Z,esp/topic,2000,1368
,72:A7:41:9C:77:CD,1,LAUREN,11,RP69,-69,DTE Student,2025-03-01T04:03:39.4489665Z,esp/topic,2000,1567
,72:A7:41:9C:77:CD,1,LAUREN,11,RP70,-73,DTE Student,2025-03-01T02:43:33.4451648Z,esp/topic,2000,1789
,72:A7:41:9C:77:CD,1,LAUREN,11,RP71,-75,DTE Student,2025-03-01T02:53:32.4268138Z,esp/topic,2000,1948
,72:A7:41:9C:77:CD,1,LAUREN,11,RP72,-74,DTE Student,2025-03-01T03:03:23.5700997Z,esp/topic,2000,2130
,72:A7:41:9C:77:CD,1,LAUREN,11,RP75,-67,DTE Student,2025-03-01T01:44:17.2789833Z,esp/topic,1720,469
,72:A7:41:9C:77:CD,1,LAUREN,11,RP76,-65,DTE Student,2025-03-01T01:34:01.4052425Z,esp/topic,1720,639
,72:A7:41:9C:77:CD,1,LAUREN,11,RP77,-64,DTE Student,2025-03-01T01:24:00.8872696Z,esp/topic,1720,838
,72:A7:41:9C:77:CD,1,LAUREN,11,RP80,-56,DTE Student,2025-03-01T04:23:47.7650238Z,esp/topic,2000,469
,72:A7:41:9C:77:CD,1,LAUREN,11,RP81,-59,DTE Student,2025-03-01T02:03:14.2472839Z,esp/topic,2000,639
,72:A7:41:9C:77:CD,1,LAUREN,11,RP82,-67,DTE Student,2025-03-01T02:12:55.1679627Z,esp/topic,2000,838
,72:A7:41:9C:77:CD,1,LAUREN,11,RP85,-91,DTE Student,2025-03-01T04:43:55.2640988Z,esp/topic,2224,469
,72:A7:41:9C:77:CD,1,LAUREN,11,RP88,-82,DTE Student,2025-03-01T04:54:57.1285132Z,esp/topic,2454,469
,72:A7:41:9C:77:CD,1,LAUREN,11,RP89,-61,DTE Student,2025-03-01T04:33:29.9733874Z,esp/topic,2224,1393
,72:A7:41:9C:77:CD,1,LAUREN,11,RP90,-70,DTE Student,2025-03-01T05:05:46.8885568Z,esp/topic,2454,1393
,72:A7:41:9C:77:CD,1,LAUREN,12,RP53,-61,DTE Student,2025-03-01T00:25:45.8528635Z,esp/topic,1479,1368
,72:A7:41:9C:77:CD,1,LAUREN,12,RP54,-71,DTE Student,2025-03-01T00:34:45.28275Z,esp/topic,1479,1567
,72:A7:41:9C:77:CD,1,LAUREN,12,RP55,-71,DTE Student,2025-03-01T00:44:43.415532Z,esp/topic,1479,1789
,72:A7:41:9C:77:CD,1,LAUREN,12,RP56,-65,DTE Student,2025-03-01T03:14:22.4247696Z,esp/topic,1479,1948
,72:A7:41:9C:77:CD,1,LAUREN,12,RP58,-65,DTE Student,2025-03-01T00:54:26.6893014Z,esp/topic,1653,1368
,72:A7:41:9C:77:CD,1,LAUREN,12,RP59,-64,DTE Student,2025-03-01T01:03:04.117536Z,esp/topic,1653,1567
,72:A7:41:9C:77:CD,1,LAUREN,12,RP60,-70,DTE Student,2025-03-01T01:12:15.2437686Z,esp/topic,1653,1789
,72:A7:41:9C:77:CD,1,LAUREN,12,RP61,-70,DTE Student,2025-03-01T03:24:36.5396784Z,esp/topic,1653,1948
,72:A7:41:9C:77:CD,1,LAUREN,12,RP63,-66,DTE Student,2025-03-01T03:36:08.024719Z,esp/topic,1826,1368
,72:A7:41:9C:77:CD,1,LAUREN,12,RP64,-68,DTE Student,2025-03-01T03:46:21.6111445Z,esp/topic,1826,1567
,72:A7:41:9C:77:CD,1,LAUREN,12,RP66,-80,DTE Student,2025-03-01T02:24:30.8054134Z,esp/topic,1826,1948
,72:A7:41:9C:77:CD,1,LAUREN,12,RP67,-70,DTE Student,2025-03-01T02:34:09.0622749Z,esp/topic,1826,2130
,72:A7:41:9C:77:CD,1,LAUREN,12,RP68,-76,DTE Student,2025-03-01T03:55:08.4908905Z,esp/topic,2000,1368
,72:A7:41:9C:77:CD,1,LAUREN,12,RP69,-69,DTE Student,2025-03-01T04:03:56.7330076Z,esp/topic,2000,1567
,72:A7:41:9C:77:CD,1,LAUREN,12,RP70,-73,DTE Student,2025-03-01T02:44:43.0430699Z,esp/topic,2000,1789
,72:A7:41:9C:77:CD,1,LAUREN,12,RP71,-71,DTE Student,2025-03-01T02:53:47.8383451Z,esp/topic,2000,1948
,72:A7:41:9C:77:CD,1,LAUREN,12,RP72,-74,DTE Student,2025-03-01T03:03:39.0832118Z,esp/topic,2000,2130
,72:A7:41:9C:77:CD,1,LAUREN,12,RP75,-68,DTE Student,2025-03-01T01:44:46.9021941Z,esp/topic,1720,469
,72:A7:41:9C:77:CD,1,LAUREN,12,RP76,-61,DTE Student,2025-03-01T01:34:24.1880212Z,esp/topic,1720,639
,72:A7:41:9C:77:CD,1,LAUREN,12,RP77,-62,DTE Student,2025-03-01T01:24:28.1197313Z,esp/topic,1720,838
,72:A7:41:9C:77:CD,1,LAUREN,12,RP80,-56,DTE Student,2025-03-01T04:24:09.9731653Z,esp/topic,2000,469
,72:A7:41:9C:77:CD,1,LAUREN,12,RP81,-60,DTE Student,2025-03-01T02:03:36.473667Z,esp/topic,2000,639
,72:A7:41:9C:77:CD,1,LAUREN,12,RP82,-68,DTE Student,2025-03-01T02:13:19.9538829Z,esp/topic,2000,838
,72:A7:41:9C:77:CD,1,LAUREN,12,RP85,-87,DTE Student,2025-03-01T04:44:19.6987161Z,esp/topic,2224,469
,72:A7:41:9C:77:CD,1,LAUREN,12,RP88,-82,DTE Student,2025-03-01T04:55:22.1194567Z,esp/topic,2454,469
,72:A7:41:9C:77:CD,1,LAUREN,12,RP89,-63,DTE Student,2025-03-01T04:33:54.5545688Z,esp/topic,2224,1393
,72:A7:41:9C:77:CD,1,LAUREN,12,RP90,-71,DTE Student,2025-03-01T05:06:14.335855Z,esp/topic,2454,1393
,72:A7:41:9C:77:CD,1,LAUREN,13,RP53,-64,DTE Student,2025-03-01T00:26:14.0107631Z,esp/topic,1479,1368
,72:A7:41:9C:77:CD,1,LAUREN,13,RP54,-71,DTE Student,2025-03-01T00:35:03.9323725Z,esp/topic,1479,1567
,72:A7:41:9C:77:CD,1,LAUREN,13,RP55,-66,DTE Student,2025-03-01T00:45:05.0208982Z,esp/topic,1479,1789
,72:A7:41:9C:77:CD,1,LAUREN,13,RP56,-66,DTE Student,2025-03-01T03:14:41.4040661Z,esp/topic,1479,1948
,72:A7:41:9C:77:CD,1,LAUREN,13,RP58,-69,DTE Student,2025-03-01T00:54:50.3398906Z,esp/topic,1653,1368
,72:A7:41:9C:77:CD,1,LAUREN,13,RP59,-61,DTE Student,2025-03-01T01:03:28.8971926Z,esp/topic,1653,1567
,72:A7:41:9C:77:CD,1,LAUREN,13,RP60,-71,DTE Student,2025-03-01T01:12:40.4335909Z,esp/topic,1653,1789
,72:A7:41:9C:77:CD,1,LAUREN,13,RP61,-70,DTE Student,2025-03-01T03:25:00.9954073Z,esp/topic,1653,1948
,72:A7:41:9C:77:CD,1,LAUREN,13,RP63,-66,DTE Student,2025-03-01T03:36:35.9783385Z,esp/topic,1826,1368
,72:A7:41:9C:77:CD,1,LAUREN,13,RP64,-69,DTE Student,2025-03-01T03:46:47.2048765Z,esp/topic,1826,1567
,72:A7:41:9C:77:CD,1,LAUREN,13,RP66,-82,DTE Student,2025-03-01T02:24:52.359977Z,esp/topic,1826,1948
,72:A7:41:9C:77:CD,1,LAUREN,13,RP67,-70,DTE Student,2025-03-01T02:34:30.6465709Z,esp/topic,1826,2130
,72:A7:41:9C:77:CD,1,LAUREN,13,RP68,-75,DTE Student,2025-03-01T03:55:30.6795598Z,esp/topic,2000,1368
,72:A7:41:9C:77:CD,1,LAUREN,13,RP69,-70,DTE Student,2025-03-01T04:04:23.2669767Z,esp/topic,2000,1567
,72:A7:41:9C:77:CD,1,LAUREN,13,RP70,-73,DTE Student,2025-03-01T02:45:05.4721526Z,esp/topic,2000,1789
,72:A7:41:9C:77:CD,1,LAUREN,13,RP71,-73,DTE Student,2025-03-01T02:54:09.6199271Z,esp/topic,2000,1948
,72:A7:41:9C:77:CD,1,LAUREN,13,RP72,-74,DTE Student,2025-03-01T03:03:57.6164077Z,esp/topic,2000,2130
,72:A7:41:9C:77:CD,1,LAUREN,13,RP75,-68,DTE Student,2025-03-01T01:45:11.6612751Z,esp/topic,1720,469
,72:A7:41:9C:77:CD,1,LAUREN,13,RP76,-63,DTE Student,2025-03-01T01:34:47.076532Z,esp/topic,1720,639
,72:A7:41:9C:77:CD,1,LAUREN,13,RP77,-73,DTE Student,2025-03-01T01:24:52.077931Z,esp/topic,1720,838
,72:A7:41:9C:77:CD,1,LAUREN,13,RP80,-56,DTE Student,2025-03-01T04:24:35.3489655Z,esp/topic,2000,469
,72:A7:41:9C:77:CD,1,LAUREN,13,RP81,-61,DTE Student,2025-03-01T02:04:04.842869Z,esp/topic,2000,639
,72:A7:41:9C:77:CD,1,LAUREN,13,RP82,-67,DTE Student,2025-03-01T02:13:41.5540083Z,esp/topic,2000,838
,72:A7:41:9C:77:CD,1,LAUREN,13,RP85,-89,DTE Student,2025-03-01T04:44:46.890834Z,esp/topic,2224,469
,72:A7:41:9C:77:CD,1,LAUREN,13,RP88,-84,DTE Student,2025-03-01T04:55:46.7304313Z,esp/topic,2454,469
,72:A7:41:9C:77:CD,1,LAUREN,13,RP89,-64,DTE Student,2025-03-01T04:34:19.6840036Z,esp/topic,2224,1393
,72:A7:41:9C:77:CD,1,LAUREN,13,RP90,-71,DTE Student,2025-03-01T05:06:39.0926891Z,esp/topic,2454,1393
,72:A7:41:9C:77:CD,1,LAUREN,14,RP53,-60,DTE Student,2025-03-01T00:26:37.2663518Z,esp/topic,1479,1368
,72:A7:41:9C:77:CD,1,LAUREN,14,RP54,-78,DTE Student,2025-03-01T00:35:33.2522863Z,esp/topic,1479,1567
,72:A7:41:9C:77:CD,1,LAUREN,14,RP55,-66,DTE Student,2025-03-01T00:45:23.6048971Z,esp/topic,1479,1789
,72:A7:41:9C:77:CD,1,LAUREN,14,RP56,-64,DTE Student,2025-03-01T03:15:09.4052069Z,esp/topic,1479,1948
,72:A7:41:9C:77:CD,1,LAUREN,14,RP58,-66,DTE Student,2025-03-01T00:55:12.0567056Z,esp/topic,1653,1368
,72:A7:41:9C:77:CD,1,LAUREN,14,RP59,-62,DTE Student,2025-03-01T01:03:52.2503133Z,esp/topic,1653,1567
,72:A7:41:9C:77:CD,1,LAUREN,14,RP60,-70,DTE Student,2025-03-01T01:13:08.1830933Z,esp/topic,1653,1789
,72:A7:41:9C:77:CD,1,LAUREN,14,RP61,-69,DTE Student,2025-03-01T03:25:25.1318309Z,esp/topic,1653,1948
,72:A7:41:9C:77:CD,1,LAUREN,14,RP63,-67,DTE Student,2025-03-01T03:37:00.8561161Z,esp/topic,1826,1368
,72:A7:41:9C:77:CD,1,LAUREN,14,RP64,-70,DTE Student,2025-03-01T03:47:15.5723179Z,esp/topic,1826,1567
,72:A7:41:9C:77:CD,1,LAUREN,14,RP66,-78,DTE Student,2025-03-01T02:25:13.9291142Z,esp/topic,1826,1948
,72:A7:41:9C:77:CD,1,LAUREN,14,RP67,-73,DTE Student,2025-03-01T02:34:46.45685Z,esp/topic,1826,2130
,72:A7:41:9C:77:CD,1,LAUREN,14,RP68,-78,DTE Student,2025-03-01T03:55:49.4103988Z,esp/topic,2000,1368
,72:A7:41:9C:77:CD,1,LAUREN,14,RP69,-70,DTE Student,2025-03-01T04:04:48.04475Z,esp/topic,2000,1567
,72:A7:41:9C:77:CD,1,LAUREN,14,RP70,-73,DTE Student,2025-03-01T02:45:24.1060719Z,esp/topic,2000,1789
,72:A7:41:9C:77:CD,1,LAUREN,14,RP71,-72,DTE Student,2025-03-01T02:54:28.1792501Z,esp/topic,2000,1948
,72:A7:41:9C:77:CD,1,LAUREN,14,RP72,-74,DTE Student,2025-03-01T03:04:16.1453899Z,esp/topic,2000,2130
,72:A7:41:9C:77:CD,1,LAUREN,14,RP75,-68,DTE Student,2025-03-01T01:45:35.2851335Z,esp/topic,1720,469
,72:A7:41:9C:77:CD,1,LAUREN,14,RP76,-64,DTE Student,2025-03-01T01:35:12.4564389Z,esp/topic,1720,639
,72:A7:41:9C:77:CD,1,LAUREN,14,RP77,-73,DTE Student,2025-03-01T01:25:16.6703162Z,esp/topic,1720,838
,72:A7:41:9C:77:CD,1,LAUREN,14,RP80,-55,DTE Student,2025-03-01T04:25:00.6744859Z,esp/topic,2000,469
,72:A7:41:9C:77:CD,1,LAUREN,14,RP81,-60,DTE Student,2025-03-01T02:04:35.352541Z,esp/topic,2000,639
,72:A7:41:9C:77:CD,1,LAUREN,14,RP82,-68,DTE Student,2025-03-01T02:14:07.5226919Z,esp/topic,2000,838
,72:A7:41:9C:77:CD,1,LAUREN,14,RP85,-89,DTE Student,2025-03-01T04:45:13.5320946Z,esp/topic,2224,469
,72:A7:41:9C:77:CD,1,LAUREN,14,RP88,-82,DTE Student,2025-03-01T04:56:21.6553299Z,esp/topic,2454,469
,72:A7:41:9C:77:CD,1,LAUREN,14,RP89,-66,DTE Student,2025-03-01T04:34:50.9118542Z,esp/topic,2224,1393
,72:A7:41:9C:77:CD,1,LAUREN,14,RP90,-69,DTE Student,2025-03-01T05:07:01.1553389Z,esp/topic,2454,1393
,72:A7:41:9C:77:CD,1,LAUREN,15,RP53,-61,DTE Student,2025-03-01T00:27:02.4447637Z,esp/topic,1479,1368
,72:A7:41:9C:77:CD,1,LAUREN,15,RP54,-80,DTE Student,2025-03-01T00:35:55.1268039Z,esp/topic,1479,1567
,72:A7:41:9C:77:CD,1,LAUREN,15,RP55,-66,DTE Student,2025-03-01T00:45:45.2152125Z,esp/topic,1479,1789
,72:A7:41:9C:77:CD,1,LAUREN,15,RP56,-64,DTE Student,2025-03-01T03:15:34.0387681Z,esp/topic,1479,1948
,72:A7:41:9C:77:CD,1,LAUREN,15,RP58,-64,DTE Student,2025-03-01T00:55:30.8979167Z,esp/topic,1653,1368
,72:A7:41:9C:77:CD,1,LAUREN,15,RP59,-62,DTE Student,2025-03-01T01:04:12.6254538Z,esp/topic,1653,1567
,72:A7:41:9C:77:CD,1,LAUREN,15,RP60,-70,DTE Student,2025-03-01T01:13:32.8669611Z,esp/topic,1653,1789
,72:A7:41:9C:77:CD,1,LAUREN,15,RP61,-70,DTE Student,2025-03-01T03:25:49.5895818Z,esp/topic,1653,1948
,72:A7:41:9C:77:CD,1,LAUREN,15,RP63,-66,DTE Student,2025-03-01T03:37:26.5635398Z,esp/topic,1826,1368
,72:A7:41:9C:77:CD,1,LAUREN,15,RP64,-69,DTE Student,2025-03-01T03:47:43.5282583Z,esp/topic,1826,1567
,72:A7:41:9C:77:CD,1,LAUREN,15,RP66,-81,DTE Student,2025-03-01T02:25:32.3578115Z,esp/topic,1826,1948
,72:A7:41:9C:77:CD,1,LAUREN,15,RP67,-72,DTE Student,2025-03-01T02:35:10.9018728Z,esp/topic,1826,2130
,72:A7:41:9C:77:CD,1,LAUREN,15,RP68,-81,DTE Student,2025-03-01T03:56:05.2479444Z,esp/topic,2000,1368
,72:A7:41:9C:77:CD,1,LAUREN,15,RP69,-67,DTE Student,2025-03-01T04:05:08.0566091Z,esp/topic,2000,1567
,72:A7:41:9C:77:CD,1,LAUREN,15,RP70,-72,DTE Student,2025-03-01T02:45:43.6968758Z,esp/topic,2000,1789
,72:A7:41:9C:77:CD,1,LAUREN,15,RP71,-73,DTE Student,2025-03-01T02:54:49.7012523Z,esp/topic,2000,1948
,72:A7:41:9C:77:CD,1,LAUREN,15,RP72,-86,DTE Student,2025-03-01T03:04:37.5584372Z,esp/topic,2000,2130
,72:A7:41:9C:77:CD,1,LAUREN,15,RP75,-68,DTE Student,2025-03-01T01:46:03.0600359Z,esp/topic,1720,469
,72:A7:41:9C:77:CD,1,LAUREN,15,RP76,-64,DTE Student,2025-03-01T01:35:40.8992698Z,esp/topic,1720,639
,72:A7:41:9C:77:CD,1,LAUREN,15,RP77,-69,DTE Student,2025-03-01T01:25:45.0208277Z,esp/topic,1720,838
,72:A7:41:9C:77:CD,1,LAUREN,15,RP80,-56,DTE Student,2025-03-01T04:25:31.1908356Z,esp/topic,2000,469
,72:A7:41:9C:77:CD,1,LAUREN,15,RP81,-59,DTE Student,2025-03-01T02:04:55.1552793Z,esp/topic,2000,639
,72:A7:41:9C:77:CD,1,LAUREN,15,RP82,-69,DTE Student,2025-03-01T02:14:35.3608376Z,esp/topic,2000,838
,72:A7:41:9C:77:CD,1,LAUREN,15,RP85,-87,DTE Student,2025-03-01T04:45:38.0282752Z,esp/topic,2224,469
,72:A7:41:9C:77:CD,1,LAUREN,15,RP88,-81,DTE Student,2025-03-01T04:56:45.4877418Z,esp/topic,2454,469
,72:A7:41:9C:77:CD,1,LAUREN,15,RP89,-65,DTE Student,2025-03-01T04:35:13.1320439Z,esp/topic,2224,1393
,72:A7:41:9C:77:CD,1,LAUREN,15,RP90,-69,DTE Student,2025-03-01T05:07:30.6157516Z,esp/topic,2454,1393
,72:A7:41:9C:77:CD,1,LAUREN,16,RP53,-60,DTE Student,2025-03-01T00:27:21.343365Z,esp/topic,1479,1368
,72:A7:41:9C:77:CD,1,LAUREN,16,RP54,-71,DTE Student,2025-03-01T00:36:16.8334123Z,esp/topic,1479,1567
,72:A7:41:9C:77:CD,1,LAUREN,16,RP55,-68,DTE Student,2025-03-01T00:46:03.5973759Z,esp/topic,1479,1789
,72:A7:41:9C:77:CD,1,LAUREN,16,RP56,-64,DTE Student,2025-03-01T03:15:58.9156413Z,esp/topic,1479,1948
,72:A7:41:9C:77:CD,1,LAUREN,16,RP58,-66,DTE Student,2025-03-01T00:55:53.7278931Z,esp/topic,1653,1368
,72:A7:41:9C:77:CD,1,LAUREN,16,RP59,-61,DTE Student,2025-03-01T01:04:34.3316438Z,esp/topic,1653,1567
,72:A7:41:9C:77:CD,1,LAUREN,16,RP60,-71,DTE Student,2025-03-01T01:13:54.4722815Z,esp/topic,1653,1789
,72:A7:41:9C:77:CD,1,LAUREN,16,RP61,-70,DTE Student,2025-03-01T03:26:15.2153515Z,esp/topic,1653,1948
,72:A7:41:9C:77:CD,1,LAUREN,16,RP63,-66,DTE Student,2025-03-01T03:37:51.4455245Z,esp/topic,1826,1368
,72:A7:41:9C:77:CD,1,LAUREN,16,RP64,-68,DTE Student,2025-03-01T03:48:05.1308929Z,esp/topic,1826,1567
,72:A7:41:9C:77:CD,1,LAUREN,16,RP66,-73,DTE Student,2025-03-01T02:25:59.9603632Z,esp/topic,1826,1948
,72:A7:41:9C:77:CD,1,LAUREN,16,RP67,-71,DTE Student,2025-03-01T02:35:32.4555012Z,esp/topic,1826,2130
